Item Code / SKU,Item Key,Supplier Name,Assigned Supplier ID,Assigned Supplier Name,Supplier Source,Is Discontinued,Discontinued Date,Discontinued Reason,Item Name,Category / Size / Type,Total Sales Qty,Overall Monthly Velocity Qty,Recent Period Sales Qty,Recent Monthly Velocity Qty,Weighted Velocity Qty,Velocity Percentile,Velocity Class,Sales Frequency %,Recent Sales Frequency %,Older Avg Monthly Sales Qty,Recent Avg Monthly Sales Qty,Trend Change %,Sales Trend,Monthly Sales Std Dev,Sales CV,Consistency Class,Current Stock Qty,Stock Coverage Months,Recent Stock Coverage Months,Relevant Velocity Qty,Suggested Target Cover Months,Required Stock Qty,Exact Purchase Requirement Qty,Box / Pack Quantity,Rounded PO Qty,Final PO Quantity,Stock After PO Qty,Stock Cover After PO Months,Extra Stock Due To Rounding,Overstock After PO Flag,Purchase Price,Estimated Purchase Value,Purchase Priority,Stock Risk Level,PO Optimization Decision,Budget Priority Score,Included In Budget PO,Deferred Reason,Budget Approved PO Quantity,Budget Approved PO Value,Reason for Recommendation,Target Stock Cover,Reason
VB-1048 (0.45X22MM),VB-1048 (0.45X22MM),RAHMA Associates,SUP-0001,RAHMA Associates,Item Supplier Mapping,No,,,VB-1048 (0.45X22MM),,10000.0,250.0,0.0,0.0,75.0,41.338582677165356,Dormant,12.5,0.0,294.11764705882354,0.0,-100.0,Dormant Item,865.358973979096,3.461435895916384,Dormant,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,No,0.0,0.0,No Purchase,Low Stock Risk,Enough Stock / No Purchase,0.0,Yes,,0.0,0.0,Dormant; Dormant Item; Dormant; Low Stock Risk; Enough Stock / No Purchase,,
VB-10485(0.45X22MM),VB-10485(0.45X22MM),RAHMA Associates,SUP-0001,RAHMA Associates,Item Supplier Mapping,No,,,VB-10485(0.45X22MM),,35450.0,886.25,6900.0,1150.0,1070.875,92.91338582677166,Very Fast Moving,27.5,50.0,839.7058823529412,1150.0,36.95271453590192,Upward Trend,1607.1150893002064,1.8133879710016434,Irregular,10000.0,11.283497884344147,8.695652173913043,1150.0,3.5,4025.0,0.0,1300.0,0.0,0.0,10000.0,8.695652173913043,0.0,Yes,3.05,0.0,No Purchase,Overstock Risk,Enough Stock / No Purchase,2650.0,Yes,,0.0,0.0,Very Fast Moving; Upward Trend; Irregular; Overstock Risk; Enough Stock / No Purchase; dynamic cover 3.5 months,,
VB-10659 (0.45X22MM),VB-10659 (0.45X22MM),RAHMA Associates,SUP-0001,RAHMA Associates,Item Supplier Mapping,No,,,VB-10659 (0.45X22MM),,134500.0,3362.5,33800.0,5633.333333333333,4952.083333333333,100.0,Very Fast Moving,30.0,50.0,2961.764705882353,5633.333333333333,90.20191989407479,Strong Upward Trend,5988.008851028863,1.780820476142413,Irregular,25400.0,7.553903345724907,4.508875739644971,5633.333333333333,3.5,19716.666666666664,0.0,1300.0,0.0,0.0,25400.0,4.508875739644971,0.0,Yes,3.48,0.0,No Purchase,Overstock Risk,Enough Stock / No Purchase,7133.333333333332,Yes,,0.0,0.0,Very Fast Moving; Strong Upward Trend; Irregular; Overstock Risk; Enough Stock / No Purchase; dynamic cover 3.5 months,,
VB-10659 MT(0.8MMX40MM),VB-10659 MT(0.8MMX40MM),RAHMA Associates,SUP-0001,RAHMA Associates,Item Supplier Mapping,No,,,VB-10659 MT(0.8MMX40MM),,450.0,11.25,200.0,33.333333333333336,26.708333333333332,20.078740157480315,Slow Moving,12.5,33.33333333333333,7.352941176470588,33.333333333333336,353.3333333333334,Strong Upward Trend,34.87615451631894,3.100102623672795,Irregular,2500.0,222.22222222222223,75.0,33.333333333333336,1.0,33.333333333333336,0.0,,0.0,0.0,2500.0,75.0,0.0,Yes,13.3,0.0,No Purchase,Overstock Risk,Enough Stock / No Purchase,-1166.6666666666667,Yes,,0.0,0.0,Slow Moving; Strong Upward Trend; Irregular; Overstock Risk; Enough Stock / No Purchase; dynamic cover 1.0 months,,
VB-1071 (0.45X22MM),VB-1071 (0.45X22MM),RAHMA Associates,SUP-0001,RAHMA Associates,Item Supplier Mapping,No,,,VB-1071  (0.45X22MM),,8400.0,210.0,0.0,0.0,63.0,38.976377952755904,Dormant,25.0,0.0,247.05882352941177,0.0,-100.0,Dormant Item,540.085463322526,2.5718355396310764,Dormant,850.0,4.0476190476190474,,0.0,0.0,0.0,0.0,1300.0,0.0,0.0,850.0,0.0,0.0,No,3.05,0.0,No Purchase,Overstock Risk,Enough Stock / No Purchase,-1500.0,Yes,,0.0,0.0,Dormant; Dormant Item; Dormant; Overstock Risk; Enough Stock / No Purchase,,
VB-1090 (0.45X22MM),VB-1090 (0.45X22MM),RAHMA Associates,SUP-0001,RAHMA Associates,Item Supplier Mapping,No,,,VB-1090 (0.45X22MM),,12850.0,321.25,0.0,0.0,96.375,48.031496062992126,Dormant,25.0,0.0,377.94117647058823,0.0,-100.0,Dormant Item,660.3114552608624,2.0554442187108557,Dormant,0.0,0.0,,0.0,0.0,0.0,0.0,1300.0,0.0,0.0,0.0,0.0,0.0,No,2.71,0.0,No Purchase,Low Stock Risk,Enough Stock / No Purchase,0.0,Yes,,0.0,0.0,Dormant; Dormant Item; Dormant; Low Stock Risk; Enough Stock / No Purchase,,
VB-10944(0.45X22MM),VB-10944(0.45X22MM),RAHMA Associates,SUP-0001,RAHMA Associates,Item Supplier Mapping,No,,,VB-10944(0.45X22MM),,7050.0,176.25,2150.0,358.3333333333333,303.7083333333333,73.22834645669292,Medium Moving,27.5,50.0,144.11764705882354,358.3333333333333,148.6394557823129,Strong Upward Trend,360.55290518299444,2.045690242173018,Irregular,5150.0,29.21985815602837,14.372093023255815,358.3333333333333,2.5,895.8333333333333,0.0,1300.0,0.0,0.0,5150.0,14.372093023255815,0.0,Yes,3.05,0.0,No Purchase,Overstock Risk,Enough Stock / No Purchase,-141.66666666666674,Yes,,0.0,0.0,Medium Moving; Strong Upward Trend; Irregular; Overstock Risk; Enough Stock / No Purchase; dynamic cover 2.5 months,,
VB-1113 MAT OFF-WHITE (0.45MMX22MM),VB-1113 MAT OFF-WHITE (0.45MMX22MM),RAHMA Associates,SUP-0001,RAHMA Associates,Item Supplier Mapping,No,,,VB-1113 MAT OFF-WHITE (0.45MMX22MM),,168400.0,4210.0,23100.0,3850.0,3958.0,98.4251968503937,Very Fast Moving,47.5,50.0,4273.529411764706,3850.0,-9.910529938059197,Stable Trend,5320.656408318865,1.2638138737099442,Irregular,33000.0,7.838479809976247,8.571428571428571,3958.0,3.0,11874.0,0.0,1300.0,0.0,0.0,33000.0,8.337544214249622,0.0,Yes,3.1,0.0,No Purchase,Overstock Risk,Enough Stock / No Purchase,5350.0,Yes,,0.0,0.0,Very Fast Moving; Stable Trend; Irregular; Overstock Risk; Enough Stock / No Purchase; dynamic cover 3.0 months,,
VB-1113MAT(0.8MMX40MM),VB-1113MAT(0.8MMX40MM),RAHMA Associates,SUP-0001,RAHMA Associates,Item Supplier Mapping,No,,,VB-1113MAT(0.8MMX40MM),,50.0,1.25,0.0,0.0,0.375,1.3779527559055118,Dormant,2.5,0.0,1.4705882352941178,0.0,-100.0,Dormant Item,7.905694150420946,6.324555320336757,Dormant,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,No,12.75,0.0,No Purchase,Low Stock Risk,Enough Stock / No Purchase,0.0,Yes,,0.0,0.0,Dormant; Dormant Item; Dormant; Low Stock Risk; Enough Stock / No Purchase,,
VB-1114 MAT (0.45MMX22MM),VB-1114 MAT (0.45MMX22MM),RAHMA Associates,SUP-0001,RAHMA Associates,Item Supplier Mapping,No,,,VB-1114 MAT (0.45MMX22MM),,138900.0,3472.5,27950.0,4658.333333333333,4302.583333333333,99.21259842519686,Very Fast Moving,37.5,50.0,3263.235294117647,4658.333333333333,42.75199038605979,Upward Trend,4973.995839904232,1.4323962101956031,Irregular,26500.0,7.631389488840893,5.688729874776387,4658.333333333333,3.5,16304.166666666666,0.0,1300.0,0.0,0.0,26500.0,5.688729874776387,0.0,Yes,3.1,0.0,No Purchase,Overstock Risk,Enough Stock / No Purchase,6158.333333333333,Yes,,0.0,0.0,Very Fast Moving; Upward Trend; Irregular; Overstock Risk; Enough Stock / No Purchase; dynamic cover 3.5 months,,
VB-1114 MT (0.8MMX40MM),VB-1114 MT (0.8MMX40MM),RAHMA Associates,SUP-0001,RAHMA Associates,Item Supplier Mapping,No,,,VB-1114 MT (0.8MMX40MM),,100.0,2.5,0.0,0.0,0.75,1.968503937007874,Dormant,5.0,0.0,2.9411764705882355,0.0,-100.0,Dormant Item,11.036071393157613,4.4144285572630455,Dormant,1000.0,400.0,,0.0,0.0,0.0,0.0,,0.0,0.0,1000.0,0.0,0.0,No,12.75,0.0,No Purchase,Overstock Risk,Enough Stock / No Purchase,-1500.0,Yes,,0.0,0.0,Dormant; Dormant Item; Dormant; Overstock Risk; Enough Stock / No Purchase,,
VB-1115 (0.45X22MM),VB-1115 (0.45X22MM),RAHMA Associates,SUP-0001,RAHMA Associates,Item Supplier Mapping,No,,,VB-1115 (0.45X22MM),,13000.0,325.0,2500.0,416.6666666666667,389.1666666666667,78.74015748031496,Fast Moving,32.5,50.0,308.8235294117647,416.6666666666667,34.92063492063493,Upward Trend,561.4769899616637,1.7276215075743497,Irregular,3350.0,10.307692307692308,8.04,416.6666666666667,3.0,1250.0,0.0,1300.0,0.0,0.0,3350.0,8.04,0.0,Yes,3.05,0.0,No Purchase,Overstock Risk,Enough Stock / No Purchase,916.6666666666665,Yes,,0.0,0.0,Fast Moving; Upward Trend; Irregular; Overstock Risk; Enough Stock / No Purchase; dynamic cover 3.0 months,,
VB-1117 (0.45X22MM),VB-1117 (0.45X22MM),RAHMA Associates,SUP-0001,RAHMA Associates,Item Supplier Mapping,No,,,VB-1117 (0.45X22MM),,8150.0,203.75,500.0,83.33333333333333,119.45833333333333,55.51181102362205,Medium Moving,30.0,33.33333333333333,225.0,83.33333333333333,-62.962962962962976,Strong Downward Trend,355.79227229612644,1.746219741330682,Irregular,7300.0,35.828220858895705,87.60000000000001,83.33333333333333,1.0,83.33333333333333,0.0,1300.0,0.0,0.0,7300.0,87.60000000000001,0.0,Yes,3.05,0.0,No Purchase,Overstock Risk,Enough Stock / No Purchase,-416.66666666666674,Yes,,0.0,0.0,Medium Moving; Strong Downward Trend; Irregular; Overstock Risk; Enough Stock / No Purchase; dynamic cover 1.0 months; recent velocity used because sales are declining,,
VB-1118 (0.45X22MM),VB-1118 (0.45X22MM),RAHMA Associates,SUP-0001,RAHMA Associates,Item Supplier Mapping,No,,,VB-1118 (0.45X22MM),,19000.0,475.0,2750.0,458.3333333333333,463.3333333333333,85.43307086614173,Fast Moving,32.5,50.0,477.94117647058823,458.3333333333333,-4.102564102564106,Stable Trend,802.7197358723494,1.6899362860470513,Irregular,3850.0,8.105263157894736,8.4,463.3333333333333,2.5,1158.3333333333333,0.0,1300.0,0.0,0.0,3850.0,8.309352517985612,0.0,Yes,3.05,0.0,No Purchase,Overstock Risk,Enough Stock / No Purchase,958.3333333333335,Yes,,0.0,0.0,Fast Moving; Stable Trend; Irregular; Overstock Risk; Enough Stock / No Purchase; dynamic cover 2.5 months,,
VB-1119 (0.45X22MM),VB-1119 (0.45X22MM),RAHMA Associates,SUP-0001,RAHMA Associates,Item Supplier Mapping,No,,,VB-1119 (0.45X22MM),,28100.0,702.5,4350.0,725.0,718.25,90.5511811023622,Very Fast Moving,32.5,50.0,698.5294117647059,725.0,3.78947368421053,Stable Trend,1166.901990918799,1.6610704497064752,Irregular,21600.0,30.747330960854093,29.79310344827586,718.25,3.0,2154.75,0.0,1300.0,0.0,0.0,21600.0,30.073094326487993,0.0,Yes,3.05,0.0,No Purchase,Overstock Risk,Enough Stock / No Purchase,2225.0,Yes,,0.0,0.0,Very Fast Moving; Stable Trend; Irregular; Overstock Risk; Enough Stock / No Purchase; dynamic cover 3.0 months,,
VB-1119(0.5X40MM),VB-1119(0.5X40MM),RAHMA Associates,SUP-0001,RAHMA Associates,Item Supplier Mapping,No,,,VB-1119(0.5X40MM),,850.0,21.25,600.0,100.0,76.375,42.51968503937008,Medium Moving,7.5,33.33333333333333,7.352941176470588,100.0,1260.0,Strong Upward Trend,76.70080065105462,3.6094494424025703,Irregular,1650.0,77.6470588235294,16.5,100.0,2.5,250.0,0.0,750.0,0.0,0.0,1650.0,16.5,0.0,Yes,8.26,0.0,No Purchase,Overstock Risk,Enough Stock / No Purchase,-400.0,Yes,,0.0,0.0,Medium Moving; Strong Upward Trend; Irregular; Overstock Risk; Enough Stock / No Purchase; dynamic cover 2.5 months,,
VB-1119(0.8MMX22MM),VB-1119(0.8MMX22MM),RAHMA Associates,SUP-0001,RAHMA Associates,Item Supplier Mapping,No,,,VB-1119(0.8MMX22MM),,1300.0,32.5,250.0,41.666666666666664,38.916666666666664,25.590551181102363,Slow Moving,7.5,16.666666666666664,30.88235294117647,41.666666666666664,34.92063492063491,Upward Trend,131.339255365637,4.041207857404215,Irregular,2400.0,73.84615384615384,57.6,41.666666666666664,1.0,41.666666666666664,0.0,750.0,0.0,0.0,2400.0,57.6,0.0,Yes,6.52,0.0,No Purchase,Overstock Risk,Enough Stock / No Purchase,-1158.3333333333333,Yes,,0.0,0.0,Slow Moving; Upward Trend; Irregular; Overstock Risk; Enough Stock / No Purchase; dynamic cover 1.0 months,,
VB-1119(0.8MMX40MM),VB-1119(0.8MMX40MM),RAHMA Associates,SUP-0001,RAHMA Associates,Item Supplier Mapping,No,,,VB-1119(0.8MMX40MM),,200.0,5.0,100.0,16.666666666666668,13.166666666666666,13.779527559055119,Slow Moving,7.5,33.33333333333333,2.9411764705882355,16.666666666666668,466.6666666666667,Strong Upward Trend,18.946618668626833,3.7893237337253667,Irregular,2250.0,450.0,135.0,16.666666666666668,1.0,16.666666666666668,0.0,,0.0,0.0,2250.0,135.0,0.0,Yes,13.3,0.0,No Purchase,Overstock Risk,Enough Stock / No Purchase,-1183.3333333333333,Yes,,0.0,0.0,Slow Moving; Strong Upward Trend; Irregular; Overstock Risk; Enough Stock / No Purchase; dynamic cover 1.0 months,,
VB-1120 (0.45X22MM),VB-1120 (0.45X22MM),RAHMA Associates,SUP-0001,RAHMA Associates,Item Supplier Mapping,No,,,VB-1120 (0.45X22MM),,16000.0,400.0,1300.0,216.66666666666666,271.66666666666663,70.86614173228347,Medium Moving,32.5,50.0,432.3529411764706,216.66666666666666,-49.88662131519275,Downward Trend,721.3768885850277,1.8034422214625692,Irregular,6400.0,16.0,29.53846153846154,216.66666666666666,1.5,325.0,0.0,1300.0,0.0,0.0,6400.0,29.53846153846154,0.0,Yes,3.05,0.0,No Purchase,Overstock Risk,Enough Stock / No Purchase,-283.33333333333326,Yes,,0.0,0.0,Medium Moving; Downward Trend; Irregular; Overstock Risk; Enough Stock / No Purchase; dynamic cover 1.5 months; recent velocity used because sales are declining,,
VB-1121 IVORY (0.45MMX22MM),VB-1121 IVORY (0.45MMX22MM),RAHMA Associates,SUP-0001,RAHMA Associates,Item Supplier Mapping,No,,,VB-1121 IVORY (0.45MMX22MM),,8300.0,207.5,400.0,66.66666666666667,108.91666666666666,50.78740157480315,Medium Moving,42.5,33.33333333333333,232.35294117647058,66.66666666666667,-71.30801687763714,Strong Downward Trend,323.35381907083195,1.558331658172684,Irregular,1000.0,4.819277108433735,14.999999999999998,66.66666666666667,1.0,66.66666666666667,0.0,1300.0,0.0,0.0,1000.0,14.999999999999998,0.0,Yes,2.71,0.0,No Purchase,Overstock Risk,Enough Stock / No Purchase,-433.33333333333326,Yes,,0.0,0.0,Medium Moving; Strong Downward Trend; Irregular; Overstock Risk; Enough Stock / No Purchase; dynamic cover 1.0 months; recent velocity used because sales are declining,,
VB-1121 OAK(0.45X22MM),VB-1121 OAK(0.45X22MM),RAHMA Associates,SUP-0001,RAHMA Associates,Item Supplier Mapping,No,,,VB-1121 OAK(0.45X22MM),,10700.0,267.5,2900.0,483.3333333333333,418.5833333333333,81.49606299212599,Fast Moving,30.0,33.33333333333333,229.41176470588235,483.3333333333333,110.6837606837607,Strong Upward Trend,488.9221531029984,1.8277463667401808,Irregular,5450.0,20.373831775700936,11.275862068965518,483.3333333333333,3.0,1450.0,0.0,1300.0,0.0,0.0,5450.0,11.275862068965518,0.0,Yes,3.05,0.0,No Purchase,Overstock Risk,Enough Stock / No Purchase,983.3333333333335,Yes,,0.0,0.0,Fast Moving; Strong Upward Trend; Irregular; Overstock Risk; Enough Stock / No Purchase; dynamic cover 3.0 months,,
VB-1122 (0.45X22MM),VB-1122 (0.45X22MM),RAHMA Associates,SUP-0001,RAHMA Associates,Item Supplier Mapping,No,,,VB-1122 (0.45X22MM),,7700.0,192.5,700.0,116.66666666666667,139.41666666666669,58.26771653543307,Medium Moving,32.5,50.0,205.88235294117646,116.66666666666667,-43.33333333333333,Downward Trend,341.6682301402626,1.7748998968325331,Irregular,10450.0,54.285714285714285,89.57142857142857,116.66666666666667,1.5,175.0,0.0,1300.0,0.0,0.0,10450.0,89.57142857142857,0.0,Yes,3.05,0.0,No Purchase,Overstock Risk,Enough Stock / No Purchase,-383.33333333333326,Yes,,0.0,0.0,Medium Moving; Downward Trend; Irregular; Overstock Risk; Enough Stock / No Purchase; dynamic cover 1.5 months; recent velocity used because sales are declining,,
VB-1122 VENGA( 0.45X22MM),VB-1122 VENGA( 0.45X22MM),RAHMA Associates,SUP-0001,RAHMA Associates,Item Supplier Mapping,No,,,VB-1122 VENGA( 0.45X22MM),,6100.0,152.5,400.0,66.66666666666667,92.41666666666666,46.06299212598425,Medium Moving,30.0,33.33333333333333,167.64705882352942,66.66666666666667,-60.23391812865497,Strong Downward Trend,340.0509011671861,2.2298419748667944,Irregular,4050.0,26.557377049180328,60.74999999999999,66.66666666666667,1.0,66.66666666666667,0.0,1300.0,0.0,0.0,4050.0,60.74999999999999,0.0,Yes,3.48,0.0,No Purchase,Overstock Risk,Enough Stock / No Purchase,-433.33333333333326,Yes,,0.0,0.0,Medium Moving; Strong Downward Trend; Irregular; Overstock Risk; Enough Stock / No Purchase; dynamic cover 1.0 months; recent velocity used because sales are declining,,
VB-1123 (0.45X22MM),VB-1123 (0.45X22MM),RAHMA Associates,SUP-0001,RAHMA Associates,Item Supplier Mapping,No,,,VB-1123 (0.45X22MM),,6850.0,171.25,300.0,50.0,86.375,44.881889763779526,Medium Moving,27.5,16.666666666666664,192.64705882352942,50.0,-74.04580152671755,Strong Downward Trend,398.21516861217196,2.325344050290055,Irregular,10950.0,63.941605839416056,219.0,50.0,1.0,50.0,0.0,1300.0,0.0,0.0,10950.0,219.0,0.0,Yes,3.05,0.0,No Purchase,Overstock Risk,Enough Stock / No Purchase,-450.0,Yes,,0.0,0.0,Medium Moving; Strong Downward Trend; Irregular; Overstock Risk; Enough Stock / No Purchase; dynamic cover 1.0 months; recent velocity used because sales are declining,,
VB-1127 MT(0.45X22MM),VB-1127 MT(0.45X22MM),RAHMA Associates,SUP-0001,RAHMA Associates,Item Supplier Mapping,No,,,VB-1127 MT(0.45X22MM),,4650.0,116.25,2750.0,458.3333333333333,355.7083333333333,77.16535433070865,Fast Moving,15.0,50.0,55.88235294117647,458.3333333333333,720.1754385964912,Strong Upward Trend,300.50971655437326,2.585029819822566,Irregular,4300.0,36.98924731182796,9.381818181818183,458.3333333333333,3.0,1375.0,0.0,1300.0,0.0,0.0,4300.0,9.381818181818183,0.0,Yes,2.71,0.0,No Purchase,Overstock Risk,Enough Stock / No Purchase,958.3333333333335,Yes,,0.0,0.0,Fast Moving; Strong Upward Trend; Irregular; Overstock Risk; Enough Stock / No Purchase; dynamic cover 3.0 months,,
VB-1129 MAT(0.45MMX22MM),VB-1129 MAT(0.45MMX22MM),RAHMA Associates,SUP-0001,RAHMA Associates,Item Supplier Mapping,No,,,VB-1129 MAT(0.45MMX22MM),,6750.0,168.75,550.0,91.66666666666667,114.79166666666667,53.54330708661418,Medium Moving,32.5,50.0,182.35294117647058,91.66666666666667,-49.73118279569892,Downward Trend,326.92967564984497,1.9373610408879702,Irregular,1450.0,8.592592592592593,15.818181818181817,91.66666666666667,1.5,137.5,0.0,1300.0,0.0,0.0,1450.0,15.818181818181817,0.0,Yes,2.71,0.0,No Purchase,Overstock Risk,Enough Stock / No Purchase,-408.33333333333326,Yes,,0.0,0.0,Medium Moving; Downward Trend; Irregular; Overstock Risk; Enough Stock / No Purchase; dynamic cover 1.5 months; recent velocity used because sales are declining,,
VB-1131(O.45X22MM),VB-1131(O.45X22MM),RAHMA Associates,SUP-0001,RAHMA Associates,Item Supplier Mapping,No,,,VB-1131(O.45X22MM),,13050.0,326.25,9400.0,1566.6666666666667,1194.5416666666667,94.09448818897637,Very Fast Moving,12.5,50.0,107.3529411764706,1566.6666666666667,1359.3607305936073,Strong Upward Trend,970.0639352442387,2.973376046725636,Irregular,5650.0,17.31800766283525,3.606382978723404,1566.6666666666667,3.5,5483.333333333334,0.0,1300.0,0.0,0.0,5650.0,3.606382978723404,0.0,No,3.05,0.0,No Purchase,Overstock Risk,Enough Stock / No Purchase,3066.666666666667,Yes,,0.0,0.0,Very Fast Moving; Strong Upward Trend; Irregular; Overstock Risk; Enough Stock / No Purchase; dynamic cover 3.5 months,,
VB-1132(0.45X22MM),VB-1132(0.45X22MM),RAHMA Associates,SUP-0001,RAHMA Associates,Item Supplier Mapping,No,,,VB-1132(0.45X22MM),,3950.0,98.75,2400.0,400.0,309.625,74.80314960629921,Medium Moving,10.0,50.0,45.588235294117645,400.0,777.4193548387098,Strong Upward Trend,321.35280954914367,3.254205666320442,Irregular,7350.0,74.43037974683544,18.375,400.0,2.5,1000.0,0.0,1300.0,0.0,0.0,7350.0,18.375,0.0,Yes,3.48,0.0,No Purchase,Overstock Risk,Enough Stock / No Purchase,-100.0,Yes,,0.0,0.0,Medium Moving; Strong Upward Trend; Irregular; Overstock Risk; Enough Stock / No Purchase; dynamic cover 2.5 months,,
VB-1135 SAGE GREEN (0.45X22),VB-1135 SAGE GREEN (0.45X22),RAHMA Associates,SUP-0001,RAHMA Associates,Item Supplier Mapping,No,,,VB-1135 SAGE GREEN (0.45X22),,5400.0,135.0,5400.0,900.0,670.5,89.37007874015748,Fast Moving,7.5,50.0,0.0,900.0,0.0,New Moving Item,521.609933836505,3.8637772876778147,Irregular,5150.0,38.148148148148145,5.722222222222222,900.0,3.0,2700.0,0.0,1300.0,0.0,0.0,5150.0,5.722222222222222,0.0,Yes,3.1,0.0,No Purchase,Overstock Risk,Enough Stock / No Purchase,1400.0,Yes,,0.0,0.0,Fast Moving; New Moving Item; Irregular; Overstock Risk; Enough Stock / No Purchase; dynamic cover 3.0 months,,
VB-1140 BAGE (0.45MMX22MM),VB-1140 BAGE (0.45MMX22MM),RAHMA Associates,SUP-0001,RAHMA Associates,Item Supplier Mapping,No,,,VB-1140 BAGE (0.45MMX22MM),,20350.0,508.75,4600.0,766.6666666666666,689.2916666666666,89.76377952755905,Fast Moving,47.5,50.0,463.2352941176471,766.6666666666666,65.50264550264548,Strong Upward Trend,665.2440751236943,1.3076050616681951,Irregular,5800.0,11.4004914004914,7.565217391304349,766.6666666666666,3.0,2300.0,0.0,1300.0,0.0,0.0,5800.0,7.565217391304349,0.0,Yes,3.1,0.0,No Purchase,Overstock Risk,Enough Stock / No Purchase,1266.6666666666665,Yes,,0.0,0.0,Fast Moving; Strong Upward Trend; Irregular; Overstock Risk; Enough Stock / No Purchase; dynamic cover 3.0 months,,
VB-1141 {0.45X22MM},VB-1141 {0.45X22MM},RAHMA Associates,SUP-0001,RAHMA Associates,Item Supplier Mapping,No,,,VB-1141 {0.45X22MM},,12550.0,313.75,3850.0,641.6666666666666,543.2916666666666,87.4015748031496,Fast Moving,20.0,50.0,255.88235294117646,641.6666666666666,150.7662835249042,Strong Upward Trend,730.120072668065,2.327075928822518,Irregular,5150.0,16.41434262948207,8.025974025974026,641.6666666666666,3.0,1925.0,0.0,1300.0,0.0,0.0,5150.0,8.025974025974026,0.0,Yes,3.48,0.0,No Purchase,Overstock Risk,Enough Stock / No Purchase,1141.6666666666665,Yes,,0.0,0.0,Fast Moving; Strong Upward Trend; Irregular; Overstock Risk; Enough Stock / No Purchase; dynamic cover 3.0 months,,
VB-1143{0.45X2MM},VB-1143{0.45X2MM},RAHMA Associates,SUP-0001,RAHMA Associates,Item Supplier Mapping,No,,,VB-1143{0.45X2MM},,2750.0,68.75,1350.0,225.0,178.125,62.99212598425197,Medium Moving,15.0,33.33333333333333,41.1764705882353,225.0,446.42857142857133,Strong Upward Trend,195.3588086126758,2.8415826707298297,Irregular,9550.0,138.9090909090909,42.44444444444444,225.0,2.5,562.5,0.0,,0.0,0.0,9550.0,42.44444444444444,0.0,Yes,3.05,0.0,No Purchase,Overstock Risk,Enough Stock / No Purchase,-275.0,Yes,,0.0,0.0,Medium Moving; Strong Upward Trend; Irregular; Overstock Risk; Enough Stock / No Purchase; dynamic cover 2.5 months,,
VB-1144 MT(0.45X22MM),VB-1144 MT(0.45X22MM),RAHMA Associates,SUP-0001,RAHMA Associates,Item Supplier Mapping,No,,,VB-1144 MT(0.45X22MM),,2850.0,71.25,1200.0,200.0,161.375,60.629921259842526,Medium Moving,15.0,50.0,48.529411764705884,200.0,312.1212121212121,Strong Upward Trend,198.3546099339546,2.78392434995024,Irregular,100.0,1.4035087719298245,0.5,200.0,2.5,500.0,400.0,1300.0,0.0,0.0,100.0,0.5,0.0,No,3.05,0.0,No Purchase,High Stock Risk,Skipped: rounded PO creates overstock,1200.0,Yes,,0.0,0.0,Medium Moving; Strong Upward Trend; Irregular; High Stock Risk; Skipped: rounded PO creates overstock; dynamic cover 2.5 months; Box rounding causes excess stock.,,
VB-11510(0.45X22MM),VB-11510(0.45X22MM),RAHMA Associates,SUP-0001,RAHMA Associates,Item Supplier Mapping,No,,,VB-11510(0.45X22MM),,37500.0,937.5,11400.0,1900.0,1611.25,96.06299212598425,Very Fast Moving,27.5,50.0,767.6470588235294,1900.0,147.50957854406133,Strong Upward Trend,1772.2848500575722,1.8904371733947436,Irregular,9200.0,9.813333333333333,4.842105263157895,1900.0,3.5,6650.0,0.0,1300.0,0.0,0.0,9200.0,4.842105263157895,0.0,Yes,3.48,0.0,No Purchase,Overstock Risk,Enough Stock / No Purchase,3400.0,Yes,,0.0,0.0,Very Fast Moving; Strong Upward Trend; Irregular; Overstock Risk; Enough Stock / No Purchase; dynamic cover 3.5 months,,
VB-1261 MAT(0.45MMX22MM),VB-1261 MAT(0.45MMX22MM),RAHMA Associates,SUP-0001,RAHMA Associates,Item Supplier Mapping,No,,,VB-1261 MAT(0.45MMX22MM),,43250.0,1081.25,6250.0,1041.6666666666667,1053.5416666666665,92.51968503937007,Very Fast Moving,45.0,50.0,1088.235294117647,1041.6666666666667,-4.279279279279273,Stable Trend,1335.2080170212987,1.2348744666092937,Moderate,16300.0,15.07514450867052,15.648,1053.5416666666665,3.0,3160.6249999999995,0.0,1300.0,0.0,0.0,16300.0,15.471623492189048,0.0,Yes,3.1,0.0,No Purchase,Overstock Risk,Enough Stock / No Purchase,2541.666666666667,Yes,,0.0,0.0,Very Fast Moving; Stable Trend; Moderate; Overstock Risk; Enough Stock / No Purchase; dynamic cover 3.0 months,,
