Invoice No,Item Name,Qty,Amount,Date,Rate,CGST%,CGST,SGST%,SGST,IGST%,IGST,SlNo
207,VAY BAND REALWOOD LIGHT MAT,100.00,510.94,10-07-23,4.33,9.00,38.97,9.00,38.97,0.00,0.00,871
208,POLYFIX WPC GRADE 50GM,1.00,147.50,10-07-23,125.00,9.00,11.25,9.00,11.25,0.00,0.00,872
208,VAY BAND 1261MATT (DARK GREY),50.00,237.78,10-07-23,4.03,9.00,18.14,9.00,18.14,0.00,0.00,873
209,VAY BAND 1013,300.00,1504.50,10-07-23,4.25,9.00,114.75,9.00,114.75,0.00,0.00,874
209,VAY BAND 10485,300.00,1504.50,10-07-23,4.25,9.00,114.75,9.00,114.75,0.00,0.00,875
209,VAY BAND 10659,300.00,1504.50,10-07-23,4.25,9.00,114.75,9.00,114.75,0.00,0.00,876
209,VAY BAND 1873,300.00,1504.50,10-07-23,4.25,9.00,114.75,9.00,114.75,0.00,0.00,877
209,VAY BAND 19071,300.00,1504.50,10-07-23,4.25,9.00,114.75,9.00,114.75,0.00,0.00,878
209,VAY BAND 30029MT,300.00,1504.50,10-07-23,4.25,9.00,114.75,9.00,114.75,0.00,0.00,879
209,VAY BAND 5063MT,300.00,1504.50,10-07-23,4.25,9.00,114.75,9.00,114.75,0.00,0.00,880
209,VAY BAND 5095MT,300.00,1504.50,10-07-23,4.25,9.00,114.75,9.00,114.75,0.00,0.00,881
209,VAY BAND REALWOOD-2 DARK MAT,300.00,1504.50,10-07-23,4.25,9.00,114.75,9.00,114.75,0.00,0.00,882
210,VAY BAND 1873,100.00,550.02,12-07-23,4.66,9.00,41.95,9.00,41.95,0.00,0.00,883
211,VAY BAND 19074,100.00,522.74,12-07-23,4.43,9.00,39.87,9.00,39.87,0.00,0.00,884
212,VAY BAND 1113MT(OFF-WHITE),50.00,237.78,12-07-23,4.03,9.00,18.14,9.00,18.14,0.00,0.00,885
213,VAY BAND 10659,250.00,1374.70,12-07-23,4.66,9.00,104.85,9.00,104.85,0.00,0.00,886
213,VAY BAND 1113MT(OFF-WHITE) 40MMX50MTR,50.00,475.54,12-07-23,8.06,9.00,36.27,9.00,36.27,0.00,0.00,887
213,VAY BAND 11510 40MM,50.00,650.18,12-07-23,11.02,9.00,49.59,9.00,49.59,0.00,0.00,888
213,VAY BAND 1261HG (DARK GREY),50.00,423.02,12-07-23,7.17,9.00,32.26,9.00,32.26,0.00,0.00,889
213,VAY BAND 6987,100.00,549.88,12-07-23,4.66,9.00,41.94,9.00,41.94,0.00,0.00,890
214,VAY BAND 1011HG(P-WHITE),100.00,899.16,13-07-23,7.62,9.00,68.58,9.00,68.58,0.00,0.00,891
214,VAY BAND 10659,250.00,1375.06,13-07-23,4.66,9.00,104.88,9.00,104.88,0.00,0.00,892
214,VAY BAND 10659 40MM,100.00,1300.36,13-07-23,11.02,9.00,99.18,9.00,99.18,0.00,0.00,893
214,VAY BAND 1113MT(OFF-WHITE),250.00,1188.86,13-07-23,4.03,9.00,90.68,9.00,90.68,0.00,0.00,894
214,VAY BAND 1113MT(OFF-WHITE) 40MMX50MTR,100.00,951.08,13-07-23,8.06,9.00,72.54,9.00,72.54,0.00,0.00,895
214,VAY BAND 11510,250.00,1375.06,13-07-23,4.66,9.00,104.88,9.00,104.88,0.00,0.00,896
214,VAY BAND 11510 40MM,100.00,1300.36,13-07-23,11.02,9.00,99.18,9.00,99.18,0.00,0.00,897
214,VAY BAND 5774,250.00,1375.06,13-07-23,4.66,9.00,104.88,9.00,104.88,0.00,0.00,898
214,VAY BAND REALWOOD-2 DARK MAT,250.00,1375.06,13-07-23,4.66,9.00,104.88,9.00,104.88,0.00,0.00,899
215,VAY BAND 10659,250.00,1277.34,13-07-23,4.33,9.00,97.42,9.00,97.42,0.00,0.00,900
215,VAY BAND 1261HG (DARK GREY),250.00,2124.00,13-07-23,7.20,9.00,162.00,9.00,162.00,0.00,0.00,901
215,VAY BAND 1261MATT (DARK GREY),250.00,1188.86,13-07-23,4.03,9.00,90.68,9.00,90.68,0.00,0.00,902
215,VAY BAND 5170MT,500.00,2554.70,13-07-23,4.33,9.00,194.85,9.00,194.85,0.00,0.00,903
216,VAY BAND REALWOOD LIGHT MAT,150.00,824.82,13-07-23,4.66,9.00,62.91,9.00,62.91,0.00,0.00,904
217,POLYFIX WPC GRADE 50GM,20.00,2114.56,13-07-23,89.60,9.00,161.28,9.00,161.28,0.00,0.00,905
217,VAY BAND 1011HG(P-WHITE),150.00,1274.40,13-07-23,7.20,9.00,97.20,9.00,97.20,0.00,0.00,906
217,VAY BAND 1011MT(P-WHITE),150.00,713.30,13-07-23,4.03,9.00,54.40,9.00,54.40,0.00,0.00,907
217,VAY BAND 10659 40MM,50.00,650.18,13-07-23,11.02,9.00,49.59,9.00,49.59,0.00,0.00,908
217,VAY BAND 1113HG(OFF-WHITE),150.00,1274.40,13-07-23,7.20,9.00,97.20,9.00,97.20,0.00,0.00,909
217,VAY BAND 1113MT(OFF-WHITE),150.00,713.30,13-07-23,4.03,9.00,54.40,9.00,54.40,0.00,0.00,910
217,VAY BAND 1113MT(OFF-WHITE) 40MMX50MTR,50.00,475.54,13-07-23,8.06,9.00,36.27,9.00,36.27,0.00,0.00,911
218,VAY BAND 1262 HG,300.00,2478.00,17-07-23,7.00,9.00,189.00,9.00,189.00,0.00,0.00,912
218,VAY BAND 30167MT,500.00,2749.40,17-07-23,4.66,9.00,209.70,9.00,209.70,0.00,0.00,913
219,VAY BAND 1113MT(OFF-WHITE)-200 MTR,1000.00,4755.40,18-07-23,4.03,9.00,362.70,9.00,362.70,0.00,0.00,914
219,WOODSEAL 50GM,20.00,1760.08,18-07-23,74.58,9.00,134.24,9.00,134.24,0.00,0.00,915
220,VAY BAND 10485,250.00,1303.90,18-07-23,4.42,9.00,99.45,9.00,99.45,0.00,0.00,916
220,VAY BAND 10659,500.00,2607.80,18-07-23,4.42,9.00,198.90,9.00,198.90,0.00,0.00,917
220,VAY BAND 19070,250.00,1303.90,18-07-23,4.42,9.00,99.45,9.00,99.45,0.00,0.00,918
221,VAY BAND 1013,150.00,773.50,18-07-23,4.37,9.00,59.00,9.00,59.00,0.00,0.00,919
221,VAY BAND 10659,150.00,773.50,18-07-23,4.37,9.00,59.00,9.00,59.00,0.00,0.00,920
221,VAY BAND 10659 40MM,50.00,650.18,18-07-23,11.02,9.00,49.59,9.00,49.59,0.00,0.00,921
221,VAY BAND 1113MT(OFF-WHITE) 40MMX50MTR,50.00,475.54,18-07-23,8.06,9.00,36.27,9.00,36.27,0.00,0.00,922
221,VAY BAND 11510 40MM,50.00,650.18,18-07-23,11.02,9.00,49.59,9.00,49.59,0.00,0.00,923
221,VAY BAND 1261HG (DARK GREY),150.00,1239.00,18-07-23,7.00,9.00,94.50,9.00,94.50,0.00,0.00,924
221,VAY BAND 1401 BLACK MATT,150.00,713.30,18-07-23,4.03,9.00,54.40,9.00,54.40,0.00,0.00,925
221,VAY BAND 1873,150.00,773.50,18-07-23,4.37,9.00,59.00,9.00,59.00,0.00,0.00,926
221,VAY BAND 5170MT,150.00,773.50,18-07-23,4.37,9.00,59.00,9.00,59.00,0.00,0.00,927
221,VAY BAND REALWOOD LIGHT MAT,150.00,773.50,18-07-23,4.37,9.00,59.00,9.00,59.00,0.00,0.00,928
221,VAY BAND REALWOOD-2 DARK MAT,150.00,773.50,18-07-23,4.37,9.00,59.00,9.00,59.00,0.00,0.00,929
222,VAY BAND 10659,250.00,1303.90,18-07-23,4.42,9.00,99.45,9.00,99.45,0.00,0.00,930
222,VAY BAND 1261HG (DARK GREY),250.00,2065.00,18-07-23,7.00,9.00,157.50,9.00,157.50,0.00,0.00,931
222,VAY BAND 1261MATT (DARK GREY),250.00,1188.86,18-07-23,4.03,9.00,90.68,9.00,90.68,0.00,0.00,932
222,VAY BAND 19071,250.00,1303.90,18-07-23,4.42,9.00,99.45,9.00,99.45,0.00,0.00,933
222,VAY BAND 19079,250.00,1303.90,18-07-23,4.42,9.00,99.45,9.00,99.45,0.00,0.00,934
222,VAY BAND 30167MT,250.00,1303.90,18-07-23,4.42,9.00,99.45,9.00,99.45,0.00,0.00,935
223,VAY BAND 1013,250.00,1303.90,18-07-23,4.42,9.00,99.45,9.00,99.45,0.00,0.00,936
223,VAY BAND 10659,300.00,1564.68,18-07-23,4.42,9.00,119.34,9.00,119.34,0.00,0.00,937
223,VAY BAND 1113MT(OFF-WHITE) 40MMX50MTR,50.00,475.54,18-07-23,8.06,9.00,36.27,9.00,36.27,0.00,0.00,938
223,VAY BAND 1261MATT (DARK GREY),150.00,713.30,18-07-23,4.03,9.00,54.40,9.00,54.40,0.00,0.00,939
223,VAY BAND REALWOOD LIGHT MAT,150.00,782.34,18-07-23,4.42,9.00,59.67,9.00,59.67,0.00,0.00,940
223,VAY BAND REALWOOD-2 DARK MAT,150.00,782.34,18-07-23,4.42,9.00,59.67,9.00,59.67,0.00,0.00,941
224,VAY BAND 10659 40MM,100.00,1300.36,18-07-23,11.02,9.00,99.18,9.00,99.18,0.00,0.00,942
224,VAY BAND 1113HG(OFF-WHITE),300.00,2474.46,18-07-23,6.99,9.00,188.73,9.00,188.73,0.00,0.00,943
224,VAY BAND 1113MT(OFF-WHITE) 40MMX50MTR,100.00,951.08,18-07-23,8.06,9.00,72.54,9.00,72.54,0.00,0.00,944
224,VAY BAND 11510,150.00,766.42,18-07-23,4.33,9.00,58.46,9.00,58.46,0.00,0.00,945
224,VAY BAND 11510 40MM,100.00,1300.36,18-07-23,11.02,9.00,99.18,9.00,99.18,0.00,0.00,946
224,VAY BAND 1261HG (DARK GREY),100.00,824.82,18-07-23,6.99,9.00,62.91,9.00,62.91,0.00,0.00,947
224,VAY BAND 1261MATT (DARK GREY),100.00,475.54,18-07-23,4.03,9.00,36.27,9.00,36.27,0.00,0.00,948
224,VAY BAND 1873,150.00,766.42,18-07-23,4.33,9.00,58.46,9.00,58.46,0.00,0.00,949
224,VAY BAND 19074,200.00,1021.88,18-07-23,4.33,9.00,77.94,9.00,77.94,0.00,0.00,950
224,VAY BAND 30181MT,100.00,510.94,18-07-23,4.33,9.00,38.97,9.00,38.97,0.00,0.00,951
224,VAY BAND 5373MT,150.00,766.42,18-07-23,4.33,9.00,58.46,9.00,58.46,0.00,0.00,952
224,VAY BAND 5773,100.00,510.94,18-07-23,4.33,9.00,38.97,9.00,38.97,0.00,0.00,953
224,VAY BAND 5774,100.00,510.94,18-07-23,4.33,9.00,38.97,9.00,38.97,0.00,0.00,954
225,POLYFIX WPC GRADE 50GM,20.00,2114.56,18-07-23,89.60,9.00,161.28,9.00,161.28,0.00,0.00,955
225,WPC GLUE 600GM,5.00,4720.00,18-07-23,800.00,9.00,360.00,9.00,360.00,0.00,0.00,956
226,VAY BAND 1011MT(P-WHITE),150.00,713.30,18-07-23,4.03,9.00,54.40,9.00,54.40,0.00,0.00,957
226,VAY BAND 10659,200.00,1099.76,18-07-23,4.66,9.00,83.88,9.00,83.88,0.00,0.00,958
226,VAY BAND 1113MT(OFF-WHITE),150.00,713.30,18-07-23,4.03,9.00,54.40,9.00,54.40,0.00,0.00,959
226,VAY BAND 1261MATT (DARK GREY),150.00,713.30,18-07-23,4.03,9.00,54.40,9.00,54.40,0.00,0.00,960
226,VAY BAND REALWOOD LIGHT MAT,200.00,1066.72,18-07-23,4.52,9.00,81.36,9.00,81.36,0.00,0.00,961
226,VAY BAND REALWOOD-2 DARK MAT,150.00,800.04,18-07-23,4.52,9.00,61.02,9.00,61.02,0.00,0.00,962
227,VAY BAND 10659,500.00,2666.80,18-07-23,4.52,9.00,203.40,9.00,203.40,0.00,0.00,963
227,VAY BAND 11510,500.00,2666.80,18-07-23,4.52,9.00,203.40,9.00,203.40,0.00,0.00,964
228,VAY BAND 10659,500.00,2554.70,18-07-23,4.33,9.00,194.85,9.00,194.85,0.00,0.00,965
228,VAY BAND 10659 40MM,100.00,1300.36,18-07-23,11.02,9.00,99.18,9.00,99.18,0.00,0.00,966
228,VAY BAND 11510 40MM,100.00,1300.36,18-07-23,11.02,9.00,99.18,9.00,99.18,0.00,0.00,967
228,VAY BAND 1261HG (DARK GREY),500.00,4248.00,18-07-23,7.20,9.00,324.00,9.00,324.00,0.00,0.00,968
228,VAY BAND REALWOOD-2 DARK MAT,200.00,1021.88,18-07-23,4.33,9.00,77.94,9.00,77.94,0.00,0.00,969
229,VAY BAND 1013,200.00,1021.88,18-07-23,4.33,9.00,77.94,9.00,77.94,0.00,0.00,970
229,VAY BAND 10659,100.00,510.94,18-07-23,4.33,9.00,38.97,9.00,38.97,0.00,0.00,971
229,VAY BAND 1873,100.00,510.94,18-07-23,4.33,9.00,38.97,9.00,38.97,0.00,0.00,972
229,VAY BAND REALWOOD LIGHT MAT,200.00,1021.88,18-07-23,4.33,9.00,77.94,9.00,77.94,0.00,0.00,973
230,VAY BAND REALWOOD LIGHT MAT,200.00,1099.76,18-07-23,4.66,9.00,83.88,9.00,83.88,0.00,0.00,974
231,VAY BAND REALWOOD LIGHT MAT,200.00,1100.04,18-07-23,4.66,9.00,83.90,9.00,83.90,0.00,0.00,975
232,VAY BAND 10659,300.00,1649.64,18-07-23,4.66,9.00,125.82,9.00,125.82,0.00,0.00,976
233,VAY BAND 1011MT(P-WHITE),50.00,237.78,18-07-23,4.03,9.00,18.14,9.00,18.14,0.00,0.00,977
233,VAY BAND 10659,100.00,550.02,18-07-23,4.66,9.00,41.95,9.00,41.95,0.00,0.00,978
233,VAY BAND 1113HG(OFF-WHITE),50.00,424.80,18-07-23,7.20,9.00,32.40,9.00,32.40,0.00,0.00,979
233,VAY BAND 1113MT(OFF-WHITE),50.00,237.78,18-07-23,4.03,9.00,18.14,9.00,18.14,0.00,0.00,980
234,POLYFIX-FLX 20GM,25.00,802.40,18-07-23,27.20,9.00,61.20,9.00,61.20,0.00,0.00,981
235,VAY BAND 1267 LITE GREY,250.00,1188.86,18-07-23,4.03,9.00,90.68,9.00,90.68,0.00,0.00,982
235,VAY BAND 30072MT,50.00,274.94,18-07-23,4.66,9.00,20.97,9.00,20.97,0.00,0.00,983
236,VAY BAND 11510,300.00,1504.50,20-07-23,4.25,9.00,114.75,9.00,114.75,0.00,0.00,984
236,VAY BAND 1873,300.00,1504.50,20-07-23,4.25,9.00,114.75,9.00,114.75,0.00,0.00,985
236,VAY BAND 19070,300.00,1504.50,20-07-23,4.25,9.00,114.75,9.00,114.75,0.00,0.00,986
236,VAY BAND 30216MT,300.00,1504.50,20-07-23,4.25,9.00,114.75,9.00,114.75,0.00,0.00,987
236,VAY BAND 5170MT,300.00,1504.50,20-07-23,4.25,9.00,114.75,9.00,114.75,0.00,0.00,988
236,VAY BAND 5171MT,300.00,1504.50,20-07-23,4.25,9.00,114.75,9.00,114.75,0.00,0.00,989
236,VAY BAND 5771,300.00,1504.50,20-07-23,4.25,9.00,114.75,9.00,114.75,0.00,0.00,990
236,VAY BAND 5772,300.00,1504.50,20-07-23,4.25,9.00,114.75,9.00,114.75,0.00,0.00,991
236,VAY BAND 6987,300.00,1504.50,20-07-23,4.25,9.00,114.75,9.00,114.75,0.00,0.00,992
236,VAY BAND REALWOOD LIGHT MAT,300.00,1504.50,20-07-23,4.25,9.00,114.75,9.00,114.75,0.00,0.00,993
237,VAY BAND 10659 40MM,50.00,650.18,20-07-23,11.02,9.00,49.59,9.00,49.59,0.00,0.00,994
237,VAY BAND 1113HG(OFF-WHITE),500.00,4000.20,20-07-23,6.78,9.00,305.10,9.00,305.10,0.00,0.00,995
237,VAY BAND 1113MT(OFF-WHITE),500.00,2377.70,20-07-23,4.03,9.00,181.35,9.00,181.35,0.00,0.00,996
237,VAY BAND 11510 40MM,50.00,650.18,20-07-23,11.02,9.00,49.59,9.00,49.59,0.00,0.00,997
237,VAY BAND 1261HG (DARK GREY),1000.00,8000.40,20-07-23,6.78,9.00,610.20,9.00,610.20,0.00,0.00,998
237,VAY BAND REALWOOD LIGHT MAT,500.00,2501.60,20-07-23,4.24,9.00,190.80,9.00,190.80,0.00,0.00,999
238,VAY BAND 10659 40MM,50.00,650.18,20-07-23,11.02,9.00,49.59,9.00,49.59,0.00,0.00,1000
238,VAY BAND 1113MT(OFF-WHITE),500.00,2377.70,20-07-23,4.03,9.00,181.35,9.00,181.35,0.00,0.00,1001
238,VAY BAND 1113MT(OFF-WHITE)-200 MTR,200.00,951.08,20-07-23,4.03,9.00,72.54,9.00,72.54,0.00,0.00,1002
238,VAY BAND 11510 40MM,50.00,650.18,20-07-23,11.02,9.00,49.59,9.00,49.59,0.00,0.00,1003
238,VAY BAND 1261HG (DARK GREY),150.00,1239.00,20-07-23,7.00,9.00,94.50,9.00,94.50,0.00,0.00,1004
238,VAY BAND 1261MATT (DARK GREY),150.00,713.30,20-07-23,4.03,9.00,54.40,9.00,54.40,0.00,0.00,1005
238,VAY BAND 1262 HG,150.00,1239.00,20-07-23,7.00,9.00,94.50,9.00,94.50,0.00,0.00,1006
238,VAY BAND 1267 LITE GREY,150.00,713.30,20-07-23,4.03,9.00,54.40,9.00,54.40,0.00,0.00,1007
238,VAY BAND 30216MT,150.00,766.42,20-07-23,4.33,9.00,58.46,9.00,58.46,0.00,0.00,1008
239,VAY BAND 10659,500.00,2578.30,20-07-23,4.37,9.00,196.65,9.00,196.65,0.00,0.00,1009
239,VAY BAND 30029MT,300.00,1546.98,20-07-23,4.37,9.00,117.99,9.00,117.99,0.00,0.00,1010
240,VAY BAND 1011HG(P-WHITE),300.00,2538.18,20-07-23,7.17,9.00,193.59,9.00,193.59,0.00,0.00,1011
240,VAY BAND 1113HG(OFF-WHITE),200.00,1692.12,20-07-23,7.17,9.00,129.06,9.00,129.06,0.00,0.00,1012
241,VAY BAND 10659,150.00,825.04,22-07-23,4.66,9.00,62.93,9.00,62.93,0.00,0.00,1013
241,VAY BAND 1261MATT (DARK GREY),150.00,713.30,22-07-23,4.03,9.00,54.40,9.00,54.40,0.00,0.00,1014
241,VAY BAND 19074,150.00,825.04,22-07-23,4.66,9.00,62.93,9.00,62.93,0.00,0.00,1015
241,VAY BAND REALWOOD LIGHT MAT,150.00,825.04,22-07-23,4.66,9.00,62.93,9.00,62.93,0.00,0.00,1016
242,VAY BAND 10485,200.00,1019.52,22-07-23,4.32,9.00,77.76,9.00,77.76,0.00,0.00,1017
242,VAY BAND 10659,250.00,1274.40,22-07-23,4.32,9.00,97.20,9.00,97.20,0.00,0.00,1018
242,VAY BAND 1113MT(OFF-WHITE) 40MMX50MTR,50.00,475.54,22-07-23,8.06,9.00,36.27,9.00,36.27,0.00,0.00,1019
242,VAY BAND 1261HG (DARK GREY),100.00,824.82,22-07-23,6.99,9.00,62.91,9.00,62.91,0.00,0.00,1020
242,VAY BAND 30029MT,150.00,764.64,22-07-23,4.32,9.00,58.32,9.00,58.32,0.00,0.00,1021
242,VAY BAND 30034MT,200.00,1019.52,22-07-23,4.32,9.00,77.76,9.00,77.76,0.00,0.00,1022
242,VAY BAND 5771,150.00,764.64,22-07-23,4.32,9.00,58.32,9.00,58.32,0.00,0.00,1023
242,VAY BAND REALWOOD LIGHT MAT,250.00,1274.40,22-07-23,4.32,9.00,97.20,9.00,97.20,0.00,0.00,1024
243,VAY BAND 10485,250.00,1327.50,22-07-23,4.50,9.00,101.25,9.00,101.25,0.00,0.00,1025
243,VAY BAND 19070,250.00,1327.50,22-07-23,4.50,9.00,101.25,9.00,101.25,0.00,0.00,1026
243,VAY BAND 19074,250.00,1327.50,22-07-23,4.50,9.00,101.25,9.00,101.25,0.00,0.00,1027
243,VAY BAND 19079,250.00,1327.50,22-07-23,4.50,9.00,101.25,9.00,101.25,0.00,0.00,1028
244,VAY BAND 10659,500.00,2554.70,22-07-23,4.33,9.00,194.85,9.00,194.85,0.00,0.00,1029
244,VAY BAND 11510,300.00,1532.82,22-07-23,4.33,9.00,116.91,9.00,116.91,0.00,0.00,1030
244,VAY BAND 1873,300.00,1532.82,22-07-23,4.33,9.00,116.91,9.00,116.91,0.00,0.00,1031
244,VAY BAND 5171MT,300.00,1532.82,22-07-23,4.33,9.00,116.91,9.00,116.91,0.00,0.00,1032
244,VAY BAND REALWOOD LIGHT MAT,300.00,1532.82,22-07-23,4.33,9.00,116.91,9.00,116.91,0.00,0.00,1033
245,VAY BAND 10659 40MM,50.00,650.18,22-07-23,11.02,9.00,49.59,9.00,49.59,0.00,0.00,1034
245,VAY BAND 1113MT(OFF-WHITE) 40MMX50MTR,50.00,475.54,22-07-23,8.06,9.00,36.27,9.00,36.27,0.00,0.00,1035
245,VAY BAND 11510 40MM,50.00,650.18,22-07-23,11.02,9.00,49.59,9.00,49.59,0.00,0.00,1036
246,VAY BAND 19074,100.00,531.00,22-07-23,4.50,9.00,40.50,9.00,40.50,0.00,0.00,1037
247,VAY BAND 1013,250.00,1289.14,24-07-23,4.37,9.00,98.32,9.00,98.32,0.00,0.00,1038
247,VAY BAND 10659 40MM,50.00,650.18,24-07-23,11.02,9.00,49.59,9.00,49.59,0.00,0.00,1039
247,VAY BAND 1113MT(OFF-WHITE) 40MMX50MTR,50.00,475.54,24-07-23,8.06,9.00,36.27,9.00,36.27,0.00,0.00,1040
247,VAY BAND 11510,500.00,2578.30,24-07-23,4.37,9.00,196.65,9.00,196.65,0.00,0.00,1041
247,VAY BAND 11510 40MM,50.00,650.18,24-07-23,11.02,9.00,49.59,9.00,49.59,0.00,0.00,1042
247,VAY BAND 1261HG (DARK GREY),500.00,4130.00,24-07-23,7.00,9.00,315.00,9.00,315.00,0.00,0.00,1043
247,VAY BAND 1873,250.00,1289.14,24-07-23,4.37,9.00,98.32,9.00,98.32,0.00,0.00,1044
247,VAY BAND REALWOOD-2 DARK MAT,500.00,2578.30,24-07-23,4.37,9.00,196.65,9.00,196.65,0.00,0.00,1045
248,VAY BAND 1011HG(P-WHITE),100.00,849.60,24-07-23,7.20,9.00,64.80,9.00,64.80,0.00,0.00,1046
248,VAY BAND 1113HG(OFF-WHITE),200.00,1699.20,24-07-23,7.20,9.00,129.60,9.00,129.60,0.00,0.00,1047
248,VAY BAND 1261HG (DARK GREY),100.00,849.60,24-07-23,7.20,9.00,64.80,9.00,64.80,0.00,0.00,1048
249,VAY BAND 10659,250.00,1375.06,25-07-23,4.66,9.00,104.88,9.00,104.88,0.00,0.00,1049
250,VAY BAND 1013,100.00,501.50,25-07-23,4.25,9.00,38.25,9.00,38.25,0.00,0.00,1050
250,VAY BAND 1873,100.00,501.50,25-07-23,4.25,9.00,38.25,9.00,38.25,0.00,0.00,1051
250,VAY BAND 5063MT,100.00,501.50,25-07-23,4.25,9.00,38.25,9.00,38.25,0.00,0.00,1052
250,VAY BAND 5550MT,100.00,501.50,25-07-23,4.25,9.00,38.25,9.00,38.25,0.00,0.00,1053
250,VAY BAND 5772,300.00,1504.50,25-07-23,4.25,9.00,114.75,9.00,114.75,0.00,0.00,1054
250,VAY BAND REALWOOD-2 DARK MAT,100.00,501.50,25-07-23,4.25,9.00,38.25,9.00,38.25,0.00,0.00,1055
251,VAY BAND 1011MT(P-WHITE),50.00,237.78,25-07-23,4.03,9.00,18.14,9.00,18.14,0.00,0.00,1056
251,VAY BAND 10659,50.00,275.02,25-07-23,4.66,9.00,20.98,9.00,20.98,0.00,0.00,1057
251,VAY BAND 1113MT(OFF-WHITE),100.00,475.54,25-07-23,4.03,9.00,36.27,9.00,36.27,0.00,0.00,1058
251,VAY BAND 1261HG (DARK GREY),50.00,424.80,25-07-23,7.20,9.00,32.40,9.00,32.40,0.00,0.00,1059
252,VAY BAND 10659,250.00,1289.14,27-07-23,4.37,9.00,98.32,9.00,98.32,0.00,0.00,1060
252,VAY BAND 10944,250.00,1289.14,27-07-23,4.37,9.00,98.32,9.00,98.32,0.00,0.00,1061
252,VAY BAND 1261HG (DARK GREY),150.00,1237.22,27-07-23,6.99,9.00,94.36,9.00,94.36,0.00,0.00,1062
252,VAY BAND 5373MT,250.00,1289.14,27-07-23,4.37,9.00,98.32,9.00,98.32,0.00,0.00,1063
252,VAY BAND 5465MT,250.00,1289.14,27-07-23,4.37,9.00,98.32,9.00,98.32,0.00,0.00,1064
252,VAY BAND REALWOOD LIGHT MAT,500.00,2578.30,27-07-23,4.37,9.00,196.65,9.00,196.65,0.00,0.00,1065
252,VAY BAND REALWOOD-2 DARK MAT,500.00,2578.30,27-07-23,4.37,9.00,196.65,9.00,196.65,0.00,0.00,1066
253,VAY BAND 10450,100.00,522.74,27-07-23,4.43,9.00,39.87,9.00,39.87,0.00,0.00,1067
253,VAY BAND 10659,100.00,522.74,27-07-23,4.43,9.00,39.87,9.00,39.87,0.00,0.00,1068
253,VAY BAND 10944,100.00,522.74,27-07-23,4.43,9.00,39.87,9.00,39.87,0.00,0.00,1069
253,VAY BAND 19070,150.00,784.10,27-07-23,4.43,9.00,59.80,9.00,59.80,0.00,0.00,1070
253,VAY BAND 30029MT,100.00,522.74,27-07-23,4.43,9.00,39.87,9.00,39.87,0.00,0.00,1071
253,VAY BAND 30054MT,100.00,522.74,27-07-23,4.43,9.00,39.87,9.00,39.87,0.00,0.00,1072
253,VAY BAND 30072MT,100.00,522.74,27-07-23,4.43,9.00,39.87,9.00,39.87,0.00,0.00,1073
253,VAY BAND 30167MT,100.00,522.74,27-07-23,4.43,9.00,39.87,9.00,39.87,0.00,0.00,1074
253,VAY BAND 30181MT,100.00,522.74,27-07-23,4.43,9.00,39.87,9.00,39.87,0.00,0.00,1075
253,VAY BAND 5373MT,100.00,522.74,27-07-23,4.43,9.00,39.87,9.00,39.87,0.00,0.00,1076
253,VAY BAND 5771,150.00,784.10,27-07-23,4.43,9.00,59.80,9.00,59.80,0.00,0.00,1077
253,VAY BAND REALWOOD LIGHT MAT,100.00,522.74,27-07-23,4.43,9.00,39.87,9.00,39.87,0.00,0.00,1078
253,VAY BAND REALWOOD-2 DARK MAT,100.00,522.74,27-07-23,4.43,9.00,39.87,9.00,39.87,0.00,0.00,1079
254,VAY BAND 10659 40MM,50.00,650.18,27-07-23,11.02,9.00,49.59,9.00,49.59,0.00,0.00,1080
254,VAY BAND 1113MT(OFF-WHITE) 40MMX50MTR,50.00,475.54,27-07-23,8.06,9.00,36.27,9.00,36.27,0.00,0.00,1081
254,VAY BAND 11510,500.00,2578.30,27-07-23,4.37,9.00,196.65,9.00,196.65,0.00,0.00,1082
254,VAY BAND 11510 40MM,50.00,650.18,27-07-23,11.02,9.00,49.59,9.00,49.59,0.00,0.00,1083
254,VAY BAND 1261HG (DARK GREY),250.00,2115.14,27-07-23,7.17,9.00,161.32,9.00,161.32,0.00,0.00,1084
254,VAY BAND REALWOOD LIGHT MAT,150.00,773.50,27-07-23,4.37,9.00,59.00,9.00,59.00,0.00,0.00,1085
254,VAY BAND REALWOOD-2 DARK MAT,100.00,515.66,27-07-23,4.37,9.00,39.33,9.00,39.33,0.00,0.00,1086
255,VAY BAND 1011MT(P-WHITE),100.00,475.54,27-07-23,4.03,9.00,36.27,9.00,36.27,0.00,0.00,1087
255,VAY BAND 10450,250.00,1280.30,27-07-23,4.34,9.00,97.65,9.00,97.65,0.00,0.00,1088
255,VAY BAND 11510,250.00,1280.30,27-07-23,4.34,9.00,97.65,9.00,97.65,0.00,0.00,1089
255,VAY BAND 1261HG (DARK GREY),100.00,846.06,27-07-23,7.17,9.00,64.53,9.00,64.53,0.00,0.00,1090
255,VAY BAND 1515 VENGA MT,50.00,256.06,27-07-23,4.34,9.00,19.53,9.00,19.53,0.00,0.00,1091
255,VAY BAND 30181MT,250.00,1280.30,27-07-23,4.34,9.00,97.65,9.00,97.65,0.00,0.00,1092
255,VAY BAND REALWOOD LIGHT MAT,250.00,1280.30,27-07-23,4.34,9.00,97.65,9.00,97.65,0.00,0.00,1093
